ID;IdCliente;FechaRecepcion;IdTipoEquipo;RAM;PlacaMadre;MarcaModelo;Microprocesador;Almacenamiento;UnidadOptica;Alimentacion;Adicionales;NumSerie;IdTipoServicio;Descripcion;CostoRepuestos;CostoTerceros;CostoCG;CostoTotal;FechaDevolucion;Ganancia;Estado
221;20;4/3/2024 00:00:00;3;16Gb DDR4 320Mhz (2 x 8Gb);HP;HP Pavilion x360 14t-dh200;Intel Core i5-1035G1 1Ghz;SSD Intel M.2 240Gb;No tiene;Batería;Cargador y funda;BCG04928KS;3;Se realizó un formateo con backup, una limpieza completa, se cambió la pasta térmica y se instaló Windows 10 pro x64 con programas básicos.;0.0000;0.0000;10000.0000;10000.0000;6/3/2024 00:00:00;10000.0000;True;
222;109;9/3/2024 00:00:00;11;-;-;Ezviz 1 x C6N + 1 x H8C 1080P;-;-;-;Directa a 220v;-;-;2;Se realizó la instalación de 2\r\ncámaras conectadas por Wifi a la\r\nmisma red (Telecentro), cada una\r\ncon micro Sd 128Gb. Se utilizaron\r\n2 cajas estancas y 10 mts de\r\ncable taller 2x1 mm.;130277.0000;0.0000;31827.0000;162104.0000;9/3/2024 00:00:00;31827.0000;True;
223;80;11/3/2024 00:00:00;3;8Gb DDR3 1600Mhz (1 x 8Gb);HP;HP 250 G4;Intel Pentium 3825U 1.90Ghz;SSD TeamGroup 480Gb Sata;No tiene;Batería;Cargador;CND5521RLD;3;Se realizó una limpieza completa y un cambio de unidad de almacenamiento de un HDD WD Blue 1Tb por un SSD TeamGroup 480Gb. Se instaló Windows 10 pro x64 y programas básicos. Se realizó backup en disco nuevo y la descarga de Google Fotos en disco viejo. Se realizó la compra de cable Sata a USB.;48617.0000;0.0000;15000.0000;63617.0000;12/3/2024 00:00:00;15000.0000;True;
224;112;4/4/2024 00:00:00;11;-;-;DVR HiLook 8Ch + Cámaras multimarca;-;-;-;Varias Fuentes distintas;-;-;2;Se quitaron 2 fuentes 12V 1A que tiraban 6V, por una fuente 12V 5A nueva. Se realizó un cambio de cámara domo (con falla de sensor de luz), por una cámara usada bullet de otro punto. Se configuró la vista remota del DVR y se anotaron los datos de acceso al mismo y a la app HiLook. Se colocaron 2 cámaras nuevas Hilook B120MC (el cableado ya se encontraba realizado, solo se amuraron).;9000.0000;0.0000;11000.0000;20000.0000;4/4/2024 00:00:00;11000.0000;True;
225;101;9/3/2024 00:00:00;3;4Gb DDR4 2133Mhz (1 x 4Gb);Lenovo LNVNB 161216;Lenovo Ideapad 520-15IKB;Intel Core i3-7100U 2.40Ghz;SSD Gigatech 256Gb Sata;Lectograbadora CD/DVD;Batería interna;Cargador;PF0TGCEU;3;Se realizó una limpieza completa, se cambio un HDD Seagate 1Tb por un SSD Gigatech 256Gb. Se compró un cable Sata a USB y el cargador sin cable power.;57620.0000;0.0000;10000.0000;67620.0000;15/3/2024 00:00:00;10000.0000;True;
229;38;23/3/2024 00:00:00;11;-;-;Ezviz / HikVision;-;-;-;-;-;-;2;Se configuró la cámara Ezviz H8C. Se colocó una cámara HikVision bullet, en reemplazo de una cámara vieja en el interior del lubricentro, apuntando hacia calle Irigoyen y se reparó corte en el cable de red de esta cámara (se corto la sección lastimada y se empalmo al resto del cableado).;0.0000;0.0000;4000.0000;4000.0000;23/3/2024 00:00:00;4000.0000;True;
232;110;30/3/2024 00:00:00;1;2Gb DDR3 1333Mhz Kingston (1 x 2Gb);Asus P5G41T-MLX LGA775;Negro Iqual;Intel Pentium Dual-Core E5700 3.00Ghz;SSD 240Gb Sata;No tiene;Fuente Iqual KC-DAA-500 500W;-;-;3;Se recibe gabinete sin tapa lateral izquierda y sin unidad de almacenamiento. Se agregó un SSD 240Gb Sata, se instaló Windows 10 pro x64 y programas básicos. Se realizó una limpieza completa, cambio de pasta térmica y chequeo de pila.;0.0000;0.0000;15000.0000;15000.0000;8/4/2024 00:00:00;15000.0000;True;
233;113;30/3/2024 00:00:00;11;-;-;Cámara Ezviz CV310;-;-;-;-;-;-;2;Se realizó un cambio de lente (adquirido en eBay) y una limpieza interior de la cámara (le había ingresado agua). Se recomendó agregar un chapón a la jaula para proteger a la cámara.;17000.0000;0.0000;3000.0000;20000.0000;30/3/2024 00:00:00;3000.0000;True;
234;112;4/4/2024 00:00:00;1;6Gb DDR3 (1 x 2Gb + 1 x 4Gb);Asus P8H61-M LX3 R2.0;Commodore negro (Silvana);Intel Celeron G440 1.60Ghz;HDD Seagate 500Gb;No tiene;LNZ 500W;-;-;3;Se realizó una limpieza completa, cambio de pasta térmica y un cambio de fuente. Se realizó una limpieza de software.;0.0000;0.0000;10000.0000;10000.0000;5/4/2024 00:00:00;10000.0000;True;
235;112;5/4/2024 00:00:00;1;4Gb DDR3 1600Mhz Memox (1 x 4Gb);MSI A68HM-E33 v2;Noga Net negro;AMD A4-4000 APU 3.00Ghz;HDD WD 80Gb Sata;Lectograbadora CD/DVD;Fuente LNZ 550W;-;-;3;Se realizó una limpieza completa, cambio de pasta térmica, cambio de pila CR2032, cambio de un cable Sata roto y limpieza de software. También se realizó un cambio de la fuente Overtech 550W genérica por una LNZ 550W nueva.;0.0000;0.0000;20000.0000;20000.0000;8/4/2024 00:00:00;20000.0000;True;
236;87;15/4/2024 00:00:00;1;32Gb DDR4 3600Mhz XPG (4 x 8Gb);Asus Prime B550M-K AM4;Sentey negro;AMD Ryzen 5 5600X 3.70Ghz;SSD XPG S11 Pro 480Gb M2;No tiene;Fuente Gigabyte P850GM 850W full modular;-;-;3;Se realizó una limpieza completa, cambio de pasta térmica y se reemplazaron la placa de video y la fuente.;0.0000;0.0000;8000.0000;8000.0000;17/4/2024 00:00:00;8000.0000;True;
237;114;17/4/2024 00:00:00;3;16Gb DDR4 2400Mhz (2 x 8Gb);Dell;Dell Vostro 3405 14 3000;AMD Ryzen 5 3450U 2.10Ghz;SSD WD SN530 256Gb M.2;No tiene;Batería;Cargador y funda;18088704183;3;Se realizó un formateo con backup, limpieza completa y cambio de pasta térmica. Se instaló Windows 11 pro x64 y programas básicos.;0.0000;0.0000;10000.0000;10000.0000;18/4/2024 00:00:00;10000.0000;True;
238;40;27/4/2024 00:00:00;11;-;-;Cámara Ezviz H8C 1080p;-;-;-;Fuente 12v incluida;-;-;2;Se realizó la instalación de la cámara y la creación de la cuenta correspondiente con su configuración en 2 celulares y PC de escritorio.;80000.0000;0.0000;6000.0000;86000.0000;27/4/2024 00:00:00;6000.0000;True;
244;103;28/4/2024 00:00:00;1;16Gb DDR4 1064Mhz (2 x 8Gb distinta marca);Gigabyte AB350M-DS3H V2-CF AM4;Sentey FS10 negro;AMD Ryzen 7 5700X 4.6Ghz;SSD Hitachi 480Gb Sata + HDD Seagate 1Tb Sata;No tiene;Fuente Cooler Master MWE650 650W;Video AMD Radeon RX6700XT 12Gb GDRR6;-;3;Se realizó la instalación de microprocesador, placa de video y fuente. Los componentes que se quitaron son: microprocesador AMD Ryzen 5 1600, Placa de video XFX RX570 8Gb GDDR5 y Fuente Redragon RGPS500 500W. Se realizó una limpieza completa, cambio de pasta térmica y formateo con backup. Se instaló Windows 10 pro x64 y programas básicos.;1014207.0000;0.0000;63793.0000;1078000.0000;28/4/2024 00:00:00;63793.0000;True;
245;116;28/4/2024 00:00:00;1;8Gb DDR3 1600Mhz Markvision (2 x 4Gb);MSI A68HM-E33 V2;Noga negro;AMD A8-7650K 3.30Ghz con Radeon R7;SSD 240Gb Colorful Sata + HDD 1Tb WD blue Sata;Lectograbadora CD/DVD;Fuente Redragon RGPS-500W 500W;Video AMD Radeon RX 570 8Gb GDDR5;-;3;Se realizó la instalación de placa de video y fuente. Los componentes que se quitaron son: Placa de video Asus GTX1050TI 4Gb GDDR5 y Fuente Sentey BXP600-LS 600W. Se realizó una limpieza completa, cambio de pasta térmica y se instalaron los drivers de la placa de video nueva. La mano de obra se cobró en conjunto en el Servicio N°244.;0.0000;0.0000;0.0000;0.0000;28/4/2024 00:00:00;0.0000;True;
246;62;7/5/2024 00:00:00;11;-;-;Ezviz H8C 2K (3MP);-;-;-;2 Fuentes 12V 2A incluidas;500 x metro cable taller 2 x 1 mm;-;2;Se realizó la instalación completa de una cámara Ezviz H8C 2K (3MP) y por otro lado se colocó solamente (instalación preexistente) otra cámara igual. Ambas cámaras se vincularon a la cuenta ya existente.;117060.0000;0.0000;12940.0000;130000.0000;7/5/2024 00:00:00;12940.0000;True;
247;117;18/5/2024 00:00:00;11;-;-;Cámara Ezviz H8C 2K;-;-;-;Fuente 12V 2A incluida;-;-;2;Se realizó la instalación de la cámara con micro SD 256Gb (comprada por cliente) y jaula. Además se creo la cuenta de Ezviz.;66080.0000;0.0000;19420.0000;85500.0000;18/5/2024 00:00:00;19420.0000;True;
248;66;17/5/2024 00:00:00;3;3Gb DDR3 1600Mhz (Integrada);Bangho;Bangho Cluod V Pro;Intel Celeron N3350 1.10Ghz;SSD Adata SU630 240Gb Sata;No tiene;Batería (en mal estado);Cargador y SSD Sandisk DF4032 29.1Gb (integrado);G2361VAR0100453;3;Se agregó un disco SSD Adata SU630 240Gb Sata y se instaló Windows 10 pro x64 y programas básicos. No se realizó backup.;0.0000;0.0000;5000.0000;5000.0000;23/5/2024 00:00:00;5000.0000;True;
249;38;24/5/2024 00:00:00;1;4Gb DDR4 2666Mhz (1333Mhz);Asus Prime J4005I-C;Sentey Negro (Lubricentro 1);Intel Celeron J4005 2.00Ghz;SSD Kingston 120Gb + HDD WD Blue 289Gb;Lectograbadora CD/DVD;Fuente LNZ 500W;-;-;3;Se realizó una limpieza completa.;0.0000;0.0000;15000.0000;15000.0000;27/5/2024 00:00:00;15000.0000;True;
250;117;25/5/2024 00:00:00;11;-;-;Cámara Ezviz H8C 2K;-;-;-;Fuente 12V 2A incluida;-;-;2;Se instaló la cámara en frente de domicilio personal con micro sd 128Gb (comprada por cliente) y jaula. Se asoció a cuenta Ezviz preexistente.;62000.0000;0.0000;27500.0000;89500.0000;25/5/2024 00:00:00;27500.0000;True;
251;112;24/5/2024 00:00:00;1;8Gb DDR3 (2 X 4Gb);Gigabyte GA-H61M-D2P-B3;Commodore negro (Karina);Intel core i3 2100 3.10Ghz;HDD Samsung 500Gb;Lectograbadora CD/DVD;Fuente LNZ 550W;-;-;3;Se realizó una limpieza completa, cambio de pasta térmica, cambio de fuente y chequeo de pila. La fuente vieja funciona OK, pero es genérica.;25000.0000;0.0000;15000.0000;40000.0000;27/5/2024 00:00:00;15000.0000;True;
253;118;1/6/2024 00:00:00;11;-;-;Ezviz H8C 2K (3MP);-;-;-;Fuente 12V 2A incluida;-;-;2;Se realizó la instalación de una cámara con jaula en vereda de frente. No se instaló tarjeta de memoria. La señal wifi no es la mejor. Se tomó electricidad de aire acondicionado.;62696.0000;0.0000;25304.0000;88000.0000;1/6/2024 00:00:00;25304.0000;True;
254;120;4/6/2024 00:00:00;1;16Gb DDR4 2666Mhz (2 x 8Gb Kingston / HyperX);Gigabyte A320M-S2H-CF;Corsair Spec-05 black mid tower;AMD Ryzen 5 5600X 3.7-4.6 Ghz;SSD Adata 240Gb M2 + HDD Seagate 1Tb Sata;No tiene;Fuente Thermaltake Smart 700W;Video MSI NVIDIA Geforce GTX 1650 4Gb GDDR6;-;3;Se realizó una limpieza completa, un cambio de pasta térmica y un cambio de microprocesador AMD Ryzen 3 3200G por un AMD Ryzen 5 5600X. También se realizó una limpieza de software.;0.0000;0.0000;15000.0000;15000.0000;5/6/2024 00:00:00;15000.0000;True;
255;133;7/6/2024 00:00:00;1;16Gb DDR4 3200Mhz HikSemi Hiker;Asus Prime A520M-K;Sentey-F10 gamer;AMD Ryzen 7 5700G 3.8-4.6 Ghz;SSD HikSemi E1000 1Tb M2;No tiene;Fuente LNZ XS550-PS 550W;USB Wifi TP-Link TL-WN823n 300Mb/s;-;1;Se realizó el armado del equipo nuevo, la instalación de Windows 11 Pro x64 y programas solicitados.;583431.0000;0.0000;23569.0000;607000.0000;7/6/2024 00:00:00;23569.0000;True;
256;110;18/6/2024 00:00:00;1;6Gb DDR3 1333Mhz;Asus H61M-K;Admiral slim negro;Intel Core i5-3330 3Ghz;SSD HikSemi 240Gb Sata;Lectograbadora CD/DVD;Fuente Kelyx KL-ATX450 450W slim;-;-;3;Limpieza completa, cambio de pasta térmica y formateo sin backup. Se instaló Windows 10 pro x64 y programas básicos. Se instaló un SSD HikSemi de 240Gb Sata y se quitó un SSD Corsair 120Gb Sata.;27800.0000;0.0000;15000.0000;42800.0000;19/6/2024 00:00:00;15000.0000;True;
257;122;13/7/2024 00:00:00;11;-;-;Ezviz - 2 cámaras H3C COLOR y 1 cámara H8C 1080P;-;-;-;Fuentes incluidas;-;-;2;Se realizó la instalación de 3 cámaras, la creación de cuenta y la configuración en 3 celulares. El costo del cable taller y sintenax, no se sumo a los materiales, porque no se tiene el valor exacto. Mail de cuenta: mabimourelo66@gmail.com / Celular: +54 2304363314 / Clave: Trelles1364;181340.0000;0.0000;108238.0000;289578.0000;13/7/2024 00:00:00;108238.0000;True;
258;67;12/7/2024 00:00:00;1;8Gb DDR3 933Mhz (1 x 8Gb);Asus M5A97 R2.0;Sentey GS-6008;AMD FX-6300 3.50Ghz;SSD Kingston 120Gb Sata + HDD Seagate 466Gb Sata;Lectograbadora CD/DVD;Fuente Sentey BXP65-OR 650W;Video NVidia GeForce GTX 750 Ti 2Gb GDDR5;-;3;Se realizó una limpieza completa, formateo con backup. Se instaló Windows 10 pro x64 y programas básicos.;0.0000;0.0000;15000.0000;15000.0000;16/7/2024 00:00:00;15000.0000;True;
259;123;29/7/2024 00:00:00;1;16Gb DDR5 5600Mhz Kingston Fury;MSI Pro A620M-E;Mag Forge M100A;AMD Ryzen 5 5800G 3.5/5.0Ghz;SSD Kingston 500Gb M.2 + HDD Samsung 298Gb Sata;No tiene;Fuente LNZ XS550-PS 550W;Cable adaptador P4 > P8 ATX 12V;-;1;Se realizó el armado de equipo. Se instaló Windows 10 pro x64 y programas básicos.;0.0000;0.0000;5000.0000;5000.0000;30/7/2024 00:00:00;5000.0000;True;
260;124;31/7/2024 00:00:00;3;4Gb DDR4 2133Mhz (1 x 4Gb integrada);-;Lenovo Ideapad 110-15ISK 80UD;Intel Core i5-6200U 2.30Ghz;SSD HikSemi C100 240Gb Sata + HDD Toshiba 1Tb Sata;No tiene;Batería;Cargador y Caddy Sata;MP15FPK2;3;Se agregó un SSD con un adaptador caddy sata. Se instaló Windows 10 pro x64 y programas básicos.;34535.0000;0.0000;15465.0000;50000.0000;2/8/2024 00:00:00;15465.0000;True;
261;46;2/8/2024 00:00:00;1;8Gb DDR4 1266Mhz Kingston HyperX;Asus prime A320M-K;Genérico negro;AMD Ryzen 3 3200G 3.6Ghz con gráficos Radeon Vega ;SSD Kingston 240Gb;No tiene;Fuente GameMax VP-500 500W;-;-;3;Equipo ingresó sin dar video y sin tapa izquierda de gabinete. Se realizó una limpieza completa y se cambió la pasta térmica. Equipo funciona correctamente tanto por VGA como por  HDMI.;0.0000;0.0000;20000.0000;20000.0000;2/8/2024 00:00:00;20000.0000;True;
262;49;6/8/2024 00:00:00;1;16Gb DDR4 2666Mhz (2 x 8Gb) ;Asus Prime H310M-R R2.0 LGA 1151;Sentey negro;Intel Core i5-9400 2.90Ghz LGA 1151;SSD Hiksemi wave 512Gb sata / HDD WD blue 1Tb sata;No tiene;Fuente LNZ LZ500-FC 500W;Video Nvidia Geforce RTX 3050 6Gb GDDR6;-;3;Se agregó la placa de video, 8Gb de RAM y el SSD. Se realizó una limpieza completa, un cambio de pasta térmica y un formateo. Se instaló Windows 10 pro x64 y programas básicos. ;0.0000;0.0000;15000.0000;15000.0000;8/8/2024 00:00:00;15000.0000;True;
263;125;3/8/2024 00:00:00;11;-;-;Ezviz: H8C 2K (3MP) x1 / C6N x2;-;-;-;Fuentes incluidas;-;-;2;Se realizó la instalación de las 3 cámaras. Se creó la cuenta Ezviz y se configuró en 2 celulares. Usuario: andreaavila1235@gmail.com / 1157724515. Clave: AMSS19;194000.0000;0.0000;10000.0000;204000.0000;3/8/2024 00:00:00;10000.0000;True;
264;89;10/8/2024 00:00:00;11;-;-;HiLook B120P 1080p bullet exterior;-;-;-;Fuente 12V 6A ya instalada con pulpo x8;Par Balun + Alimentación;-;2;Se realizó la instalación de la cámara en depósito, apuntando hacia portón trasero. Se agregó a DVR y cuenta ya existente.;30560.0000;0.0000;7440.0000;38000.0000;10/8/2024 00:00:00;7440.0000;True;
265;126;27/8/2024 00:00:00;1;16Gb DDR4 Hiksemi 3200Mhz;Asus Prime A520M-K;Sentey F10 Negro;AMD Ryzen 7 5700G 3.8-4.6 Ghz;SSD HikSemi E1000 1Tb M2;No tiene;Fuente LNZ XS550-PS 550W;-;-;1;Se realizó el armado del equipo nuevo, la instalación de Windows 11 Pro x64 y programas solicitados.;623041.0000;0.0000;26959.0000;650000.0000;28/8/2024 00:00:00;26959.0000;True;
266;127;5/9/2024 00:00:00;1;16Gb DDR4 2400Mhz Hynix (1 x 16Gb);Asrock A320M-HDV R 4.0;Sate negro;AMD Ryzen 5 2400G 3.6Ghz;SSD Hiksemi Wave 240Gb Sata + HDD 1Tb Sata;No tiene;Fuente LNZ 550W;Adaptador de red USB-RJ45 (no funciona integrado);-;3;Se realizó una limpieza completa y cambio de pasta térmica. Se instaló la fuente y el SSD. Se realizó un formateo con backup. Se instaló Windows 10 pro x64 y programas básicos.;54100.0000;0.0000;15900.0000;70000.0000;5/9/2024 00:00:00;15900.0000;True;
267;128;16/9/2024 00:00:00;3;8Gb DDR4 2133Mhz (1 x 8Gb);HP 84A6;HP 15-da0073ms;Intel Core i5-7200U 2.50Ghz;SSD 240Gb WD Green M.2 + HDD 2Tb;Lectograbadora CD/DVD;Batería;Cargador;CND838150M;3;Se agregó el SSD M.2, se colocó una batería nueva, se realizó una limpieza completa, cambio de pasta térmica, formateo con backup, se instaló Windows 10 pro x64 y programas básicos.;170000.0000;0.0000;15000.0000;185000.0000;21/9/2024 00:00:00;15000.0000;True;
268;118;23/9/2024 00:00:00;11;-;-;Ezviz H8C 2K (3MP);-;-;-;Fuente 12V 2A incluida;-;-;2;Se realizó el traslado de la cámara a la nueva dirección (Larrea 2127, Lomas del Mirador). Se dejó conectada con cable Ethernet directo al router. Se amuró a la pared, una tv de 32" y se le instaló y configuró, la app de Ezviz.;0.0000;0.0000;25000.0000;25000.0000;23/9/2024 00:00:00;25000.0000;True;
269;128;30/9/2024 00:00:00;3;8Gb DDR4 2133Mhz (1 x 8Gb);HP 84A6;HP 15-da0073ms;Intel Core i5-7200U 2.50Ghz;SSD 240Gb WD Green M.2 + HDD 2Tb;-;Solo con cargador (batería hinchada);Cargador;CND83814ZB;3;Se agregó el SSD M.2, se realizó una limpieza completa, cambio de pasta térmica, formateo con backup, se instaló Windows 10 pro x64 y programas básicos. Batería en mal estado (hinchada).;40000.0000;0.0000;15000.0000;55000.0000;3/10/2024 00:00:00;15000.0000;True;
270;87;25/10/2024 00:00:00;1;32Gb DDR4 3600Mhz XPG (4 x 8Gb);Asus Prime B550M-K AM4;Sentey negro II;AMD Ryzen 5 5600X 3.70Ghz;SSD 1Tb Kingston Sata + HDD 1Tb WD Blue Sata;No tiene;Fuente Redragon RGPS-600W;Video AMD Radeon RX6400 4Gb GDDR6;-;3;Se realizó un traspaso de los componentes y se sumó el HDD. Se instaló Windows 10 pro x64 y programas básicos. La compu quedaría para Jony.;0.0000;0.0000;15000.0000;15000.0000;25/10/2024 00:00:00;15000.0000;True;
271;87;25/10/2024 00:00:00;1;32Gb DDR5 2400Mhz Kingston (2 x 16Gb);Gigabyte B650 Aorus Elite AX AM5;Corsair 5000D Airflow blanco;AMD Ryzen 7 7800x3d 5Ghz + Ref. líq. Corsair H100x;SSD 1Tb M2 + SSD 500Gb M2;No tiene;Fuente Gigabyte 850W GP-P850GM;Video Zotac GeForce RTX 4060Ti 16Gb GDDR6;-;3;Se realizó el armado de los componentes, sin formateo. Se instalaron los drivers de la placa de video.;0.0000;0.0000;10000.0000;10000.0000;25/10/2024 00:00:00;10000.0000;True;
272;112;29/10/2024 00:00:00;1;6Gb DDR3 1333Mhz (2Gb + 4Gb);Gigabyte H61M-S1 Rev 3.0 LGA1155;Commodore negro;Intel i7-3770 3.40Ghz;SSD 240Gb Hiksemi Sata + HDD 1Tb WD Blue Sata;Lectograbadora CD/DVD;Fuente Biswal 450W genérica;-;-;3;Se realizó una limpieza completa, cambio de pasta térmica y verificación de pila. Se agregó un SSD. Se realizó un formateo con backup, con Windows 10 pro x64 y programas básicos.;30000.0000;0.0000;20000.0000;50000.0000;30/10/2024 00:00:00;20000.0000;True;
273;118;2/11/2024 00:00:00;11;-;-;DVR Hilook 216G-K1 + 8 cámaras (2 nuevas);-;-;-;Fuente 12V incluida (DVR) + 2 fuentes 12V 5A (cáma;-;-;2;Se realizó el cableado e instalación de DVR y 8 cámaras y se configuró el DVR a cuenta existente de Ezviz, cuyas credenciales son: marianorodriguez766@gmail.com / Teresa2019. Credenciales DVR: admin / Admin1234 / Patrón L (14789). Se le abonó el 40% de la ganancia a Diego Mosconi.;273500.0000;60000.0000;150000.0000;483500.0000;2/11/2024 00:00:00;150000.0000;True;
274;66;14/11/2024 00:00:00;3;16Gb DDR3 Kingston (2 x 8Gb);Sony Vaio;Sony Vaio E Series SVE14A35CXH;Intel Core i5-3230M 2.60Ghz;SSD Kingston A400 960Gb;Lectograbadora CD/DVD;Sin batería;Cargador;54528316 0034613;3;Se realizó la instalación de un SSD. Se realizó un formateo, cambio de pasta térmica y limpieza general. Se instaló Windows 10 pro x64, se realizó backup y se instalaron programas básicos y específicos.;0.0000;0.0000;20000.0000;20000.0000;15/11/2024 00:00:00;20000.0000;True;
275;129;24/11/2024 00:00:00;11;-;-;Ezviz H8C 1080P x 2 uni;-;-;-;Fuentes incluidas;-;-;2;Se realizó la instalación de ambas cámaras y la creación y configuración en 3 celulares de App Ezviz. Datos de acceso: miriamsecchi2@gmail.com / 2390Mariel@. Los gastos de terceros corresponden a peajes y combustible aproximado.;132350.0000;-15075.0000;64650.0000;181925.0000;24/11/2024 00:00:00;64650.0000;True;
276;97;27/11/2024 00:00:00;1;8Gb DDR4 2666Mhz Hiksemi;Asus Prime J4005I-C;Negro;Intel Celeron J4005 2.00Ghz;HDD Western Digital 80Gb Sata;No tiene;Fuente LNZ XS550-PS 550W;Faltan plásticos delanteros;-;3;Se intercambiaron placa madre, RAM y microprocesador viejos por placa madre con microprocesador integrado y RAM nuevos. Se realizó un formateo sin backup. Se instaló Windows 10 pro x 64 y programas básicos. Se quitó lectora de CD/DVD, placa de red y placa puerto lpt, ya que no son necesarias.;0.0000;0.0000;10000.0000;10000.0000;28/11/2024 00:00:00;10000.0000;True;
277;110;1/12/2024 00:00:00;1;4Gb DDR3 1333Mhz Kingston (1 x 4Gb);Gigabyte H61M-S1;Commodore negro;Intel Core i3-3220 3.30Ghz;SSD Markvision 240Gb Sata + HDD Seagate 1Tb Sata;-;Fuente genérica Jalatec 500W;Video Nvidia GeForce GT 710 2Gb GDDR5;-;3;Se realizó formateo sin Backup. Se instaló Windows 10 pro x64 y programas básicos. Se realizó una limpieza, cambio de pasta térmica y cambio de pila. Se agregaron los 2 tornillo sujetadores al puerto VGA de la placa de video.;0.0000;0.0000;20000.0000;20000.0000;1/12/2024 00:00:00;20000.0000;True;
278;110;9/12/2024 00:00:00;1;6Gb DDR3 667Mhz (1 x 2Gb 667Mhz + 1 x 4Gb 1333Mhz);Asus AM1M-A;Eurocase negro;AMD Sempron 2650 1.45Ghz con APU Radeon R3;SSD Hiksemi 240Gb Sata + HDD WD Blue 500Gb Sata;No tiene;Fuente Eurocase CL-500 500W;-;-;3;Se agregó el SSD y el módulo de 4Gb de RAM. Se realizó un formateo sin backup. Se instaló Windows 10 pro x64 y programas básicos. Se revisó pila (ok).;50000.0000;0.0000;20000.0000;70000.0000;14/12/2024 00:00:00;20000.0000;True;
279;67;20/12/2024 00:00:00;1;8Gb DDR3 933Mhz (1 x 8Gb);Asus M5A97 R2.0;Sentey GS-6008;AMD FX-6300 3.50Ghz;SSD Kingston 120Gb Sata + HDD Seagate 466Gb Sata;No tiene;Fuente Sentey BXP65-OR 650W;Video NVidia GeForce GTX 750 Ti 2Gb GDDR5;-;3;Se realizó una limpieza completa de hardware y software. Se quitó lectograbadora de CD/DVD y su cable Sata ya que cliente no la utiliza.;0.0000;0.0000;15000.0000;15000.0000;21/12/2024 00:00:00;15000.0000;True;
280;130;7/1/2025 00:00:00;3;8Gb DDR4 2133Mhz (2 x 4Gb / 1 integrada);KBL Charmander_KL V2.02;Acer Aspire 5 A515-51G-50WV;Intel Core i5-7200 2.50Ghz;SSD Kingston SA400S37240G 240Gb Sata;No tiene;Batería no extraíble;Cargador universal;NXGPCAL0017390DF6D3400;3;Equipo ingresó con teclado sin funcionar. Estaba flojo el flex del teclado. Se realizó una limpieza completa y cambio de pasta térmica. Se realizó una optimización de software y se instaló paquete Office 2021, VLC y CPUZ.;0.0000;0.0000;10000.0000;10000.0000;10/1/2025 00:00:00;10000.0000;True;
281;131;25/1/2025 00:00:00;11;-;-;Tenda CT3 1080P exterior wifi;-;-;-;Fuente incluida con cámara;Reflector led solar, toma doble y fotocélula;-;2;Se instalaron 2 cámaras. Se instaló un reflector led solar. Se cambió fotocélula de puerta de frente. Cuenta de aplicación TDSEE ya creada por cliente.;29800.0000;0.0000;78000.0000;107800.0000;25/1/2025 00:00:00;78000.0000;True;
282;132;29/1/2025 00:00:00;1;16Gb DDR4 2400Mhz (2 x 8Gb);Gigabyte A320M-S2H-CF AM4;Sentey negro;AMD Ryzen 5 2400G 3.60Ghz con gráficos Vega;SSD 480Gb + SSD 240Gb + HDD 1Tb (Todo Sata);No tiene;Fuente Sentey 650W;Video AMD Radeon RX 570 4Gb GDDR5;-;3;Se realizó una limpieza completa, cambio de pasta térmica de microprocesador y placa de video. Se realizó un formateo con backup. Se agregó el SSD 480Gb Sata. Se instaló Windows 11 pro x64 y programas básicos.;0.0000;0.0000;0.0000;0.0000;30/1/2025 00:00:00;0.0000;True;
283;110;10/2/2025 00:00:00;3;4Gb DDR3 1600Mhz (1 x 4Gb);Asus;Asus X541N;Intel N4200 1.10Ghz;SSD HikVision C100 240Gb;Lectograbadora CD/DVD;Batería;Cargador;H6N0GR02U37424C;3;Se realizó una limpieza completa, cambio de pasta térmica y se instalaron los programas HiLook Vision y Ezviz PC.;0.0000;0.0000;10000.0000;10000.0000;15/2/2025 00:00:00;10000.0000;True;
284;104;22/2/2025 00:00:00;11;-;-;Ezviz H6C pro;-;-;-;Fuente 5V 2A;Micro SD 128Gb HikVision;-;2;Se realizó la instalación de la cámara y se agregó a cuenta Ezviz preexistente.;42800.0000;0.0000;33900.0000;76700.0000;22/2/2025 00:00:00;33900.0000;True;
285;105;19/2/2025 00:00:00;6;-;-;HP Laserjet M12w;-;-;-;Cable power;Toner usado;VNCY910242;3;Tareas realizadas: 1) Reemplazo de pick up roller. 2) Remanufacturación del sistema de tracción de papel. 3) Reacondicionamiento de rodillo de carga. 4) Mantenimiento general. N° orden R&M: 2025-2023774;0.0000;67000.0000;8900.0000;75900.0000;7/3/2025 00:00:00;8900.0000;True;
286;133;6/3/2025 00:00:00;1;16Gb DDR4 3200Mhz HikSemi Hiker;Asus Prime A520M-K;Sentey-F10 gamer;AMD Ryzen 7 5700G 3.8-4.6 Ghz;SSD HikSemi E1000 1Tb M2;No tiene;Fuente LNZ XS550-PS 550W;-;-;3;Equipo ingresó con problemas en permisos de usuario para diversos programas. Se intentaron restablecer los permisos sin éxito, por lo cual se decidió realizar un formateo con backup. Se instaló Windows 11 y programas básicos + solicitados.;0.0000;0.0000;25000.0000;25000.0000;9/3/2025 00:00:00;25000.0000;True;
